Total Reward,Epsilon,Average Loss,Training Time
-56699.65808956883,0.1,1704.0948626526401,8.647624731063843
-61136.001968753255,0.1,2533.3393368530274,8.998756647109985
-50808.62087444375,0.1,1031.5376394348145,8.772419452667236
-55767.910105086085,0.1,1307.790254058838,8.794624328613281
-62721.83097111592,0.1,690.3776475830078,8.654301404953003
-70105.43473490443,0.1,697.787564086914,8.790795087814331
-49781.22048356162,0.1,700.0217657470703,8.317583560943604
-46925.220443800994,0.1,1046.3274197692872,8.461381435394287
-44033.38068051451,0.1,985.0784263916015,8.216691732406616
-38409.02184319943,0.1,880.7975800476074,8.666198968887329
-43297.37212106105,0.1,778.0363924255371,8.750966310501099
-48115.66703509941,0.1,524.9615153961182,8.506175756454468
-39889.476463583946,0.1,395.0696750793457,8.565974473953247
-40174.921446251756,0.1,336.6141287994385,8.491537809371948
-35070.100794463826,0.1,329.1723961029053,8.887063264846802
-38145.713915773755,0.1,329.9186434555054,8.502019882202148
-45523.29264502963,0.1,272.00859060668944,8.27295446395874
-39937.82508297533,0.1,237.05553488922118,8.29013204574585
-45341.1033318221,0.1,218.72413793182372,8.395248889923096
-37791.72635112205,0.1,200.2014642944336,8.225228786468506
-30901.717758883227,0.1,199.8106286239624,8.043473482131958
-38577.651064444064,0.1,208.05660415649413,8.60506820678711
-34175.22828146751,0.1,178.19587743377684,8.4413001537323
-34726.217050824656,0.1,156.77123038482665,8.18985915184021
-31645.743266227862,0.1,140.03299376678467,8.264142036437988
-30361.93215035029,0.1,129.7330885887146,8.484740018844604
-33507.14931884433,0.1,136.01286656188964,8.062797546386719
-35553.8215412671,0.1,156.62801330184936,8.268361330032349
-29226.97764009805,0.1,160.00402100372315,8.221654891967773
-30070.669434360363,0.1,182.05316793823243,8.16722583770752
-32387.11770013886,0.1,172.4595525779724,8.30499267578125
-28217.66744663274,0.1,185.5065797958374,7.806800603866577
-26366.851996099645,0.1,144.01606433486938,8.527964115142822
-30252.13879778662,0.1,119.28403594970703,8.162118196487427
-27492.358953136107,0.1,106.76686653518676,7.965153455734253
-32428.66744323488,0.1,93.80476511764526,8.129889011383057
-30055.4698500174,0.1,95.96292367553711,7.646974086761475
-29828.570583060307,0.1,95.06771020507813,7.626956939697266
-36997.83247439864,0.1,113.24747438430786,7.620992660522461
-28024.598671184347,0.1,111.12060493469238,7.617368459701538
-31503.56162769239,0.1,108.29055084609985,7.672099590301514
-33179.08728237655,0.1,130.3847338218689,7.683683633804321
-31607.009201800935,0.1,126.7322667350769,7.618354320526123
-35754.74228176901,0.1,114.40252828598022,7.620878219604492
-32976.1602420056,0.1,122.97623385620118,7.668156147003174
-27634.440662130386,0.1,132.04092581176758,7.70764422416687
-26787.424998723924,0.1,121.91582070541382,7.896336317062378
-34360.452744910086,0.1,110.04085808944703,8.275786876678467
-34904.92812429327,0.1,113.70449747848511,8.405200719833374
-32819.535238311,0.1,108.12504502487182,8.261928796768188
