Total Reward,Epsilon,Average Loss,Training Time
-65433.005080221774,0.1,6617.811419364733,8.408902406692505
-108209.63665239417,0.1,5264.699145751953,8.679276943206787
-102771.22324864741,0.1,5100.923852905274,8.556859254837036
-52917.060882495476,0.1,2683.7342758789064,8.515951156616211
-43123.4289776,0.1,4985.613943725586,8.563789367675781
-66079.14046837827,0.1,4808.077588012696,8.695170402526855
-37398.9721355224,0.1,2300.3304212036132,8.300612449645996
-49834.11949938676,0.1,1930.0150076904297,8.171384334564209
-72153.01363497373,0.1,969.9200019836426,8.187719583511353
-64071.380192699566,0.1,957.4247075195312,8.300867080688477
-59822.826566351716,0.1,894.9220946044921,8.450071573257446
-123860.98136062299,0.1,2322.3709369506837,8.2281334400177
-86880.71835782303,0.1,1943.1989485473632,8.459634065628052
-57921.168688150654,0.1,1668.6970322875977,8.159964323043823
-45612.98556283008,0.1,1414.405622619629,8.164288759231567
-55300.96315923965,0.1,1317.2401622924804,8.143951892852783
-59067.06405668399,0.1,1131.2404730529786,8.317997217178345
-70463.9086182471,0.1,841.4759267272949,8.310870885848999
-64773.78674926506,0.1,1102.3032846679687,8.412265300750732
-54580.671693505035,0.1,955.0390733337402,8.45192575454712
-48892.118937073355,0.1,989.0193406982422,8.41674017906189
-54236.62748189586,0.1,2330.73777041626,8.331129312515259
-42746.18497898094,0.1,1515.6343184509278,8.13081669807434
-46545.6931115206,0.1,961.3961396484375,8.265946626663208
-44481.49992954156,0.1,793.110753692627,8.197091817855835
-38706.030104282734,0.1,674.5872427062989,8.152794599533081
-41055.85087066807,0.1,610.1587947998047,8.23398494720459
-42837.44217078842,0.1,549.9106583557129,8.18385934829712
-35210.293273572934,0.1,532.1662258605957,8.132131099700928
-42381.26542214304,0.1,663.0206537017822,8.220165967941284
-39025.962931319315,0.1,519.8234598846435,8.226734161376953
-29793.748586439775,0.1,628.3349981689453,8.799739122390747
-37666.85285106642,0.1,637.7801500549316,8.637171506881714
-39768.10360823439,0.1,548.4836150817871,8.373008966445923
-37194.72630216131,0.1,506.5192187805176,8.52502703666687
-39165.23764040702,0.1,482.60130625915525,9.117915391921997
-43473.87573599431,0.1,512.5108619384765,8.086235046386719
-51966.75105726629,0.1,557.557399383545,8.057678461074829
-38940.97070720395,0.1,644.713706604004,8.02138376235962
-41623.68954659931,0.1,592.3881041412353,8.106455326080322
-42384.38939005777,0.1,600.1989692687988,8.046409130096436
-39250.38365714649,0.1,922.4999672851562,7.999774694442749
-54953.595419216705,0.1,718.0624546051025,7.972241640090942
-50793.724438645615,0.1,678.9118767700195,7.99589729309082
-51998.38589924052,0.1,722.0627864685058,8.083898544311523
-39425.01012081707,0.1,730.453957611084,8.073913812637329
-37083.58464466562,0.1,714.1575385131836,7.997037410736084
-35112.72810207108,0.1,653.1723249816895,8.00580644607544
-30861.85766132905,0.1,600.5615039520263,7.9720518589019775
-33832.93091584282,0.1,537.4502551574707,7.980077028274536
