Total Reward,Epsilon,Average Loss,Training Time
-155607.53617959257,0.1,5236.702270263672,7.696951627731323
-93189.69824584645,0.1,4960.181567871094,7.639136075973511
-144053.717660342,0.1,4296.304584838867,7.688874959945679
-150034.60906139528,0.1,3916.0531306152343,7.63657021522522
-151730.0474058369,0.1,3877.820580078125,7.597649335861206
-126915.84993793766,0.1,3618.744305419922,7.477992057800293
-186480.46549453455,0.1,3790.1035738525393,7.684126138687134
-245415.2982202503,0.1,4176.6901768798825,7.649219751358032
-163283.31148082495,0.1,4370.17431665039,7.7086122035980225
-220242.91497926618,0.1,7575.358615966797,7.656841993331909
-173017.03089995132,0.1,6718.963460205078,7.503878116607666
-154626.54196435315,0.1,6418.522083740234,7.441433906555176
-109783.91814194141,0.1,6095.058399658203,7.759707927703857
-179111.3324269582,0.1,6065.0105795898435,7.632421016693115
-181012.40398258055,0.1,5993.023433349609,7.688502788543701
-165791.6636439597,0.1,5966.4858347167965,7.626434087753296
-185001.85617055668,0.1,5980.022843261719,7.517851114273071
-176134.12354185543,0.1,5594.769460693359,7.67312216758728
-165602.5142570388,0.1,5323.628546386719,8.02103590965271
-159387.09520803238,0.1,9432.99959765625,7.9744298458099365
-172691.4888270116,0.1,7874.002096191406,7.6055121421813965
-136022.3410232704,0.1,7357.661551757812,7.341844320297241
-127314.46592087865,0.1,7137.219547119141,7.585402011871338
-134988.9910406255,0.1,6602.088225585938,7.7596821784973145
-139893.5152896758,0.1,6333.625190917969,7.519526243209839
-106492.42585494588,0.1,5820.037120605469,7.770111083984375
-131191.44305302532,0.1,5475.1330603027345,7.637799978256226
-133896.55435952268,0.1,4970.743428466797,7.741639137268066
-167588.1462468782,0.1,4833.144857666016,7.716192960739136
-126943.4644466487,0.1,7308.539412841797,7.622330188751221
-132895.19015427784,0.1,6117.25093774414,7.935910940170288
-131138.77564603012,0.1,5657.307797363282,8.222541093826294
-92771.17035754533,0.1,5275.926385253906,8.16427493095398
-85485.98520125216,0.1,5053.8233181152345,8.836704969406128
-122891.38105804494,0.1,4722.4599854736325,9.434876918792725
-154044.66516827935,0.1,4811.28548461914,9.813517093658447
-82074.89529375524,0.1,4702.24114453125,8.84843897819519
-81149.11405617461,0.1,4561.141642822266,8.230510950088501
-108676.88002107044,0.1,4298.730044433593,7.948127269744873
-144957.87548488812,0.1,5956.155961425781,7.790125846862793
-115409.53768846573,0.1,5235.766709716797,7.526741981506348
-115606.2452319849,0.1,4921.827053466797,7.03246808052063
-113491.26379755112,0.1,4673.372630859375,6.975236892700195
-102502.81389449078,0.1,4720.7653828125,7.2911670207977295
-161644.70971537146,0.1,4825.145123046875,7.0468971729278564
-121293.30323426667,0.1,4667.54515625,7.127265214920044
-125417.91560556981,0.1,4457.153524658203,7.421946048736572
-79898.6823145349,0.1,4560.13031262207,8.171380281448364
-93375.58377582287,0.1,4445.625748046875,7.893558025360107
-94517.30346829926,0.1,6268.6192814941405,7.75142502784729
-108243.18767345564,0.1,5611.771391601563,7.8794190883636475
-100037.1229128988,0.1,5444.174138916015,7.60519003868103
-108980.28857907733,0.1,5452.8363984375,7.955296039581299
-88739.72025270594,0.1,4888.6905496826175,8.064898014068604
-100809.55760828705,0.1,4730.841956542969,7.57677698135376
-125493.22208715258,0.1,4394.142419677734,7.977503061294556
-91860.16511172068,0.1,4278.420404174804,7.941334009170532
-74996.36275772497,0.1,3950.309705444336,7.691454172134399
-89435.4188259448,0.1,4018.498601196289,8.035420894622803
-134428.0415079045,0.1,5765.723070800781,7.438843011856079
-113117.74337999821,0.1,5139.427237060547,7.564143180847168
-143830.3374894555,0.1,4967.10879296875,7.385310888290405
-141652.91501745905,0.1,4871.057318359375,7.451771974563599
-136937.65655132767,0.1,4961.324760009766,7.459208250045776
-153437.71004479827,0.1,4956.06866040039,7.368161201477051
-124057.03807308742,0.1,4740.55462475586,7.367948055267334
-183377.09106955078,0.1,4973.972166748047,7.319461822509766
-153719.7550080024,0.1,5219.81731665039,7.513614892959595
-201440.87170640717,0.1,5305.08369934082,7.582988023757935
-156974.15837564893,0.1,8923.605267089844,7.619352102279663
-145223.1800132568,0.1,7552.583258789063,7.350335121154785
-171126.92751658335,0.1,7363.788497070313,7.465204238891602
-132091.50050677205,0.1,7211.26310180664,9.088544130325317
-203676.3004183781,0.1,7104.466892578125,7.365307092666626
-153739.76686456037,0.1,6978.370053466797,7.3189239501953125
-170681.9335977607,0.1,6968.863023925781,7.434805870056152
-129772.4388090307,0.1,6621.150879882813,9.009364128112793
-162960.2092092812,0.1,6195.958719970703,9.239957094192505
-185231.0610131292,0.1,6196.785800537109,9.217051029205322
-247720.10372551333,0.1,9759.072982910156,8.918684005737305
-182161.63689069284,0.1,8750.332295410157,8.094114780426025
-164057.24348594568,0.1,8423.630890380859,7.805323123931885
-167178.96128309428,0.1,8007.815178222656,7.976914882659912
-183727.44183317528,0.1,7823.700862548828,8.048941850662231
-140900.5415857386,0.1,7462.755791748047,7.145425319671631
-176765.2394747877,0.1,7593.675857910156,7.030333042144775
-168780.63554786838,0.1,7339.904358886719,7.013646125793457
-201368.9214515897,0.1,7623.504646728516,7.148957967758179
-172818.16650345043,0.1,7281.161677246094,7.207770824432373
-168224.51483106095,0.1,10996.78873046875,7.296512126922607
-114658.22461042649,0.1,9030.967502685548,7.247633934020996
-215924.28126523888,0.1,8824.07652685547,7.390851736068726
-214965.45319404875,0.1,8969.621283691406,7.596204996109009
-195273.0127584434,0.1,8735.156658691407,7.305235147476196
-109343.28805602167,0.1,8335.012858642578,7.390660047531128
-123300.48456674823,0.1,7879.803918701172,7.573523044586182
-153847.05470172025,0.1,7689.796188476563,7.867367267608643
-121065.3719503795,0.1,7221.305815429688,7.800925016403198
-141870.51849347298,0.1,6864.866698242187,7.649095058441162
-125304.65317903466,0.1,10509.252661132812,7.450285196304321
-134918.4419203435,0.1,9381.044494873047,8.001362800598145
-159564.57403214925,0.1,9056.56146118164,8.068902730941772
-151450.10196074762,0.1,8459.444537353516,8.201227903366089
-148403.12749364635,0.1,7339.988477783203,7.5392608642578125
-150716.55686826387,0.1,6900.578259033203,7.965943813323975
-109986.80689308477,0.1,6670.487208251953,8.220031976699829
-117459.5201769894,0.1,6425.0939240722655,8.296598196029663
-100742.36220046045,0.1,6143.103915527344,7.994570016860962
-102573.53621250931,0.1,6090.965961425782,8.039631843566895
-77123.21363818584,0.1,7959.8143845214845,8.037688732147217
-115035.83359939007,0.1,7322.991148925781,8.007505893707275
-142920.06250327005,0.1,6896.168763183594,8.052314043045044
-137265.35249770895,0.1,6642.107480957031,8.17548394203186
-110794.56486632414,0.1,6581.04649609375,8.371423959732056
-121548.88757869398,0.1,6281.204891357422,7.893996953964233
-108441.20561327544,0.1,5935.4628725585935,8.123831033706665
-134272.02153364828,0.1,5576.660404541016,7.721436023712158
-99644.64751531965,0.1,5876.288360351563,7.92317008972168
-78932.84514903104,0.1,5681.882576171875,7.525485992431641
-97720.09372682222,0.1,7288.213835449219,7.38840913772583
-111217.33325371925,0.1,6898.108399902344,7.444013595581055
-121769.62437905828,0.1,6544.051637451172,7.5631842613220215
-91662.41759551852,0.1,6454.708998291016,7.362318992614746
-118521.51603550941,0.1,6461.783716552734,7.7322258949279785
-67861.55323497429,0.1,5877.590710449219,7.494444847106934
-77920.44957086744,0.1,5843.260456298828,7.8103508949279785
-50815.58563089667,0.1,5591.290334716797,7.579428672790527
-44040.501812796334,0.1,4838.907813598633,7.5741376876831055
-46699.72671435563,0.1,4760.514081054687,7.389069080352783
-57328.122341467715,0.1,5854.211545654297,7.493139982223511
-73237.920064284,0.1,5195.5210834960935,7.561225891113281
-64266.36633210328,0.1,4975.640955566406,7.417459011077881
-84837.17308724925,0.1,4838.216163330078,7.441070795059204
-117935.0341829782,0.1,4336.47894116211,7.796704053878784
-120908.57660335932,0.1,4656.4088061523435,7.420001029968262
-69164.72238135814,0.1,4662.855394287109,7.373590707778931
-67411.22418118067,0.1,4470.163285400391,7.397948265075684
-66355.16702190395,0.1,4271.748609985351,7.819157123565674
-79538.73930837557,0.1,4623.008720947266,7.720041990280151
-79044.75955122332,0.1,5761.207155761719,7.900457859039307
-83758.16275887872,0.1,5408.336512939453,8.089768886566162
-83028.09757157776,0.1,5153.281413085938,8.247484922409058
-77816.07519272451,0.1,4963.6010690917965,7.881403923034668
-124820.68744280722,0.1,4920.546290161133,8.340529918670654
-114065.75097364432,0.1,4824.631826416015,8.467407941818237
-100383.9041044394,0.1,4600.479925537109,8.285362720489502
-90366.55387120231,0.1,4814.184171630859,8.366834878921509
-68351.3545338955,0.1,4786.144735839844,8.24966287612915
-71866.1581227901,0.1,4673.309088378906,8.705300092697144
-83339.38898094214,0.1,5963.8556240234375,8.029992818832397
-70373.86641039362,0.1,5462.476723388672,8.275798082351685
-58955.02426430341,0.1,5145.74654321289,7.992882013320923
-71360.83852861685,0.1,5146.475317138672,8.271885871887207
-73517.92401419794,0.1,4927.688370727539,8.260080814361572
-65852.33470334514,0.1,4870.34356640625,8.351862907409668
-61472.85366525368,0.1,4496.413021118164,8.247572898864746
-68477.4949826502,0.1,4144.524801757812,8.200309991836548
-81797.31043492592,0.1,4100.963267089844,8.506454944610596
-54138.352638580734,0.1,4302.504589111328,8.349195003509521
-68065.52950578406,0.1,5206.9347775878905,8.027567863464355
-58205.72877466239,0.1,4580.3709434814455,8.22494888305664
-65797.87433503762,0.1,4806.06558996582,8.37031102180481
-61616.14154542916,0.1,4261.424275268555,8.430634021759033
-48695.2659668401,0.1,4023.976107055664,8.281893253326416
-57432.382142421215,0.1,3993.268841430664,8.346427917480469
-65572.13402517482,0.1,3972.1826490478516,8.788770914077759
-59481.6341600206,0.1,4170.924183959961,8.42626404762268
-59462.32774663724,0.1,3700.8498454589844,8.49572205543518
-72329.28390350197,0.1,3802.530182495117,8.503277778625488
-75225.49589869383,0.1,4163.386555786133,8.362735033035278
-94932.08792831807,0.1,4045.817896484375,8.340595960617065
-135154.6423967603,0.1,4515.894397216797,8.402997970581055
-124781.26238658316,0.1,4627.8621702880855,8.555583953857422
-123952.67711491302,0.1,4575.8043321533205,8.381227016448975
-81734.51493875052,0.1,4976.070396606446,8.233337879180908
-93626.90937575432,0.1,4958.244944702148,8.7657790184021
-88290.56262107809,0.1,4779.938330932617,8.558737993240356
-74434.10987382667,0.1,5026.10495715332,8.518101930618286
-63225.11913972781,0.1,4734.717279663086,8.361413955688477
-74408.9022893913,0.1,6843.002959960938,8.626579284667969
-114302.26321281824,0.1,6340.823815185547,8.42349123954773
-79218.03597476322,0.1,6055.421413330078,8.435855865478516
-90985.16627131126,0.1,5563.888633911133,8.420216083526611
-100833.63771362902,0.1,4905.508880126953,8.869383811950684
-98404.7840838494,0.1,5223.452587036133,10.964373111724854
-78496.65298678441,0.1,5116.6993155517575,24.010831117630005
-77714.35756174523,0.1,4973.520365600586,16.737308979034424
-87202.60718326416,0.1,4774.156099853516,16.240455865859985
-86135.75566773204,0.1,5052.653681640625,13.705072164535522
-87018.83772645608,0.1,6390.316402099609,10.061955690383911
-111714.75035775562,0.1,5502.892277832031,8.3927321434021
-102004.86547282811,0.1,5603.706958984375,9.947003841400146
-86183.40802998908,0.1,5557.651767822265,13.307184219360352
-99293.7864080079,0.1,5541.672035888672,10.45570993423462
-114446.5822934673,0.1,5358.813772094726,10.787626028060913
-96653.45357307681,0.1,5368.512694335937,8.546238899230957
-91827.89868876452,0.1,5216.12185546875,8.443561792373657
-98722.48283254346,0.1,5476.228788818359,9.21291995048523
-87828.90553326391,0.1,5268.752557739258,9.420941829681396
-117718.06253358602,0.1,6498.232150146484,8.617195844650269
-176410.2096434692,0.1,6918.094999267578,8.47805905342102
-149200.17364656963,0.1,6403.698850585937,10.26357102394104
-122219.88099537471,0.1,6670.3377036132815,8.670130014419556
-143092.53022763622,0.1,6962.577430419922,10.60838007926941
-133400.95089802876,0.1,6826.2795070800785,16.28637194633484
-160770.06515657762,0.1,6952.977704101562,12.919147968292236
-138217.44413212084,0.1,7126.942574951172,9.558357000350952
-131306.25841893876,0.1,6901.3992211914065,8.482632875442505
-120865.56545261393,0.1,6918.79410180664,9.051750898361206
-138471.86681330448,0.1,9629.781539306641,8.81980586051941
-149715.31393281432,0.1,9213.696501708984,9.787760972976685
-173998.6628801375,0.1,8487.907483398438,11.597390174865723
-168058.29630494048,0.1,8679.89957763672,18.902110815048218
-130362.64240099057,0.1,8086.443001464844,13.151527166366577
-109782.89583968278,0.1,8229.552028808594,9.4530508518219
-115491.69898344993,0.1,7891.210887939453,8.986407995223999
-99047.61765763213,0.1,7330.492894042969,7.769501209259033
-94467.07819109906,0.1,7051.562172363281,8.240288019180298
-80096.96924740117,0.1,7167.143075683593,8.152240991592407
-119871.33846720541,0.1,9252.761163330078,8.032073020935059
-140446.51510043177,0.1,8769.989239257813,8.055905818939209
-112481.06088420222,0.1,7967.672637451172,8.06050992012024
-126242.87894741105,0.1,7718.944432617188,8.148942947387695
-93711.69565761166,0.1,7244.614680664063,9.374734878540039
-70409.46665746743,0.1,6648.047664794922,12.007765054702759
-63586.96189222176,0.1,6756.945618164063,9.806188106536865
-63969.766580996846,0.1,6542.086080566406,11.896430015563965
-72898.49231502714,0.1,6133.066362304688,11.353749990463257
-103102.09951004249,0.1,6216.895504882813,9.134613990783691
-95663.97431391392,0.1,8223.070942382812,8.864857912063599
-128444.19861271864,0.1,7516.133037841797,9.37298583984375
-106237.68340601637,0.1,7244.881438232422,9.277852773666382
-133820.79054702295,0.1,6674.736512695313,10.896842002868652
-122245.38519829839,0.1,6436.381453613281,10.43985629081726
-140023.29496579347,0.1,6656.080985351562,9.458945989608765
-143048.0633295618,0.1,7207.73251953125,8.389099836349487
-107822.07041814878,0.1,7078.36485131836,9.60907506942749
-118691.17890027106,0.1,7124.620136962891,9.172482967376709
-97999.14231510546,0.1,6728.957751220703,9.59457802772522
-143532.8027117651,0.1,8909.92756640625,9.634768009185791
-132317.077987987,0.1,8764.882708984374,10.225890874862671
-113318.99196178184,0.1,8552.02921118164,9.848489046096802
-102502.71402435472,0.1,8423.308813720703,9.2366361618042
-99746.21276513359,0.1,7962.498757080079,9.008060693740845
-72770.1312581752,0.1,7481.507308105469,9.657426834106445
-63014.406657234336,0.1,6965.4137734375,10.375394105911255
-52184.236002564816,0.1,6862.350255859375,9.346583843231201
-68804.04786248808,0.1,6702.787790283203,9.498836994171143
