Total Reward,Epsilon,Average Loss,Training Time
-109084.780838636,0.1,7352.725502796662,9.094461679458618
-148474.03730286524,0.1,22724.081133789063,9.514974117279053
-138908.56519091193,0.1,24859.653801757813,8.754865884780884
-105779.57122136895,0.1,25218.397838867186,8.464128971099854
-118474.97516997602,0.1,22999.527193359376,8.781290531158447
-132213.3986720723,0.1,24167.15673925781,8.918905973434448
-120549.53013261108,0.1,21813.33678613281,8.406301736831665
-138006.1003272391,0.1,21547.727506835938,8.381567478179932
-96118.0922095519,0.1,20305.631258789064,8.453945636749268
-97964.70341956646,0.1,19852.982236328124,8.508015394210815
-104813.43810177108,0.1,17989.6304765625,8.181372165679932
-111091.18281779779,0.1,17353.050249023436,8.174388647079468
-108424.34712647367,0.1,15800.372491210937,8.039870977401733
-106151.17991788039,0.1,14450.733995117187,8.018799781799316
-107307.71946875985,0.1,15655.651762695312,8.001845836639404
-75631.09725253293,0.1,15327.056109375,8.03026270866394
-100429.12559559415,0.1,14358.993042480468,8.252662658691406
-99409.00610697622,0.1,13633.849364746095,8.207793235778809
-76195.40340884804,0.1,14148.639320800781,8.195995330810547
-76998.39254179882,0.1,12046.807724121094,8.407287359237671
-78450.38449236537,0.1,11085.992533691406,8.386825799942017
-74881.05881141117,0.1,10425.381663085938,8.583739519119263
-62813.29239461939,0.1,8931.123899414062,8.83197808265686
-74323.09298515087,0.1,6893.617310302734,8.738415479660034
-69991.60566087443,0.1,6717.375878417969,8.602242231369019
-60604.513250928976,0.1,6026.810688964843,8.555376529693604
-67844.3604144832,0.1,5555.402548583985,8.286726236343384
-50653.12644849266,0.1,5111.618101074218,8.463123083114624
-61816.39032599922,0.1,4823.220480957031,8.424236536026001
-55548.28123950883,0.1,4315.005694824219,8.283593893051147
-56049.66621236406,0.1,4053.778854248047,8.299072504043579
-53587.07258704312,0.1,3810.5938259277345,8.40926718711853
-53264.650624868336,0.1,3606.978852783203,8.340956211090088
-57845.92713742046,0.1,3653.827309814453,8.252686262130737
-52802.113613349524,0.1,3418.583580078125,8.316521167755127
-50247.0543284337,0.1,3272.454874633789,8.404778718948364
-47023.66786876929,0.1,3195.0238276367186,8.142961978912354
-50519.955792193345,0.1,3033.6265383300783,8.187855005264282
-44611.79290351135,0.1,2824.449245239258,8.202320098876953
-51675.06115900243,0.1,2721.159740356445,8.157913446426392
-43991.05804464786,0.1,2635.978090942383,8.31499695777893
-40236.22354005465,0.1,2462.58484375,8.293110370635986
-42170.935571209964,0.1,2339.905017211914,8.144885063171387
-41988.886822978915,0.1,2207.6455772705076,8.170890808105469
-40021.55109093534,0.1,1975.7340616455078,8.151957273483276
-41247.10960428668,0.1,1809.6870137939454,8.173893690109253
-40528.72038681275,0.1,1791.539708618164,8.15917420387268
-45483.61835002282,0.1,1804.5560290527344,8.261142492294312
-44968.221158683715,0.1,1850.1411944580077,8.27597975730896
-39222.81901530183,0.1,1881.2461231689454,8.247690677642822
