Total Reward,Epsilon,Average Loss,Training Time
-38639.41439486926,0.3676954247709635,846.0880016098674,8.283635377883911
-47891.43591156758,0.1351999253974994,897.5216316833496,8.731366395950317
-46498.868156439574,0.1,404.6395129241943,9.013056516647339
-47412.39680193828,0.1,261.01819917297365,8.912894248962402
-51138.978622240575,0.1,301.0578132019043,9.113394021987915
-53952.58760113758,0.1,313.9638889923096,8.930239200592041
-36237.734248785135,0.1,305.5533338699341,8.238755702972412
-50723.621720880896,0.1,733.45776171875,8.211025476455688
-34794.25998176024,0.1,344.63428462982176,8.136247873306274
-39360.80915972645,0.1,597.0095505981445,8.13301706314087
-43613.8510800546,0.1,284.44914933013916,8.115806102752686
-51408.112811956555,0.1,564.5039270172119,8.042104005813599
-39127.02816444459,0.1,347.59283822631835,7.972802639007568
-37494.508237911534,0.1,301.32279739379885,7.856247186660767
-32818.74946871728,0.1,280.01088010406494,7.9306113719940186
-53812.26127990439,0.1,522.9666762237549,7.921991586685181
-34891.579291458,0.1,383.43042080688474,8.185131072998047
-46955.12498601764,0.1,381.3768191833496,7.754730939865112
-34414.26260619548,0.1,354.5710673522949,7.746887683868408
-31550.258203170753,0.1,321.5494063796997,7.744462490081787
-35531.656541711614,0.1,475.8102902984619,7.798851490020752
-38932.01121540362,0.1,514.7309096221924,8.314493894577026
-53059.832789147,0.1,356.7321534118652,8.113027334213257
-36910.50558099095,0.1,369.54382009887695,8.109296798706055
-44253.631308079996,0.1,354.74677798461914,8.100937843322754
-33873.452979941525,0.1,348.4098141479492,8.30683970451355
-38103.52260724385,0.1,328.7526963195801,8.003669500350952
-47987.62065473883,0.1,333.58319931793216,8.184188842773438
-46761.61212162585,0.1,337.933032623291,7.821804523468018
-44956.5747770147,0.1,341.93325764465334,7.912272691726685
-52913.791441899906,0.1,406.3834576416016,7.912981271743774
-42813.402055836,0.1,730.9786120147705,7.872903347015381
-50958.842386038756,0.1,584.6862079772949,8.189921379089355
-47300.25138215042,0.1,576.1357039489747,8.262097120285034
-34203.464497095185,0.1,552.2121792907715,8.349002599716187
-45712.009565579174,0.1,557.485236541748,8.57483434677124
-38212.75720688925,0.1,463.9514021911621,8.095542669296265
-40635.2247395858,0.1,432.1709260253906,8.032934427261353
-36699.686554804706,0.1,387.4763835296631,8.018092155456543
-44074.094924256606,0.1,381.5254656982422,8.053053140640259
-48064.2567427804,0.1,411.65950637817383,8.0427885055542
-31627.530444290827,0.1,540.1061006317138,8.066157102584839
-39666.43468309087,0.1,449.54873083496096,8.00260591506958
-43479.83637595441,0.1,474.66881248474124,8.046265602111816
-51042.58312545993,0.1,479.5353704833984,8.093064069747925
-46472.2865566386,0.1,467.5498335723877,8.138081312179565
-39707.437712801766,0.1,475.1118518218994,8.021935939788818
-39365.758019829496,0.1,477.7580675354004,8.090039491653442
-32525.568714419955,0.1,428.1036196899414,8.072005987167358
-37576.38790901429,0.1,406.10117481994627,8.018622875213623
